#	Isochrone	Z = 0.01900		Age = 	4.467e+09 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	Mbol 	Mu 	Mb 	Mv 	Mr 	Mi 	Mj 	Mh 	Mk 	Flum
	9.65	1.32198620	1.1392	3.5859	3.4876	-0.1948	-4.195	2.606	1.202	-0.412	-1.817	-3.945	-6.037	-6.501	-7.340	-0.50817101
	9.65	1.32198799	1.1367	3.5985	3.4862	-0.2139	-4.226	2.604	1.203	-0.412	-1.820	-3.967	-6.072	-6.539	-7.377	-0.50817008
	9.65	1.32198989	1.1341	3.6111	3.4848	-0.2331	-4.258	2.602	1.203	-0.412	-1.822	-3.989	-6.108	-6.577	-7.415	-0.50816909
	9.65	1.32199168	1.1314	3.6237	3.4834	-0.2524	-4.289	2.600	1.204	-0.411	-1.825	-4.010	-6.143	-6.614	-7.452	-0.50816817
	9.65	1.32199311	1.1291	3.6338	3.4823	-0.2678	-4.314	2.599	1.204	-0.411	-1.827	-4.028	-6.172	-6.644	-7.481	-0.50816742
	9.65	1.32199490	1.1261	3.6459	3.4809	-0.2866	-4.345	2.597	1.205	-0.410	-1.830	-4.048	-6.206	-6.681	-7.517	-0.50816650
	9.65	1.32199681	1.1230	3.6579	3.4796	-0.3052	-4.375	2.595	1.206	-0.410	-1.832	-4.069	-6.240	-6.717	-7.552	-0.50816551
	9.65	1.32199824	1.1204	3.6675	3.4785	-0.3200	-4.399	2.594	1.207	-0.409	-1.834	-4.086	-6.267	-6.745	-7.580	-0.50816476
	9.65	1.32200003	1.1169	3.6794	3.4772	-0.3387	-4.429	2.592	1.207	-0.409	-1.837	-4.106	-6.301	-6.781	-7.615	-0.50816384
	9.65	1.32200181	1.1133	3.6914	3.4758	-0.3575	-4.459	2.590	1.208	-0.408	-1.839	-4.127	-6.335	-6.817	-7.651	-0.50816291
	9.65	1.32200491	1.1052	3.7025	3.4746	-0.3768	-4.486	2.589	1.210	-0.407	-1.841	-4.145	-6.367	-6.850	-7.683	-0.50816130
	9.65	1.32200873	1.0881	3.7151	3.4731	-0.4021	-4.518	2.589	1.213	-0.404	-1.841	-4.166	-6.402	-6.888	-7.721	-0.50815932
	9.65	1.32201219	1.0580	3.7262	3.4716	-0.4312	-4.545	2.592	1.217	-0.400	-1.840	-4.184	-6.434	-6.922	-7.754	-0.50815753
	9.65	1.32201529	0.9767	3.7364	3.4699	-0.4830	-4.571	2.602	1.231	-0.386	-1.830	-4.198	-6.465	-6.955	-7.786	-0.50815592
	9.65	1.32201612	0.8696	3.7392	3.4687	-0.5410	-4.578	2.620	1.251	-0.367	-1.813	-4.197	-6.476	-6.967	-7.798	-0.50815549
	9.65	1.32201612	0.7778	3.7400	3.4678	-0.5938	-4.580	2.637	1.270	-0.348	-1.797	-4.192	-6.480	-6.973	-7.803	-0.50815549
	9.65	1.32201612	0.6850	3.7407	3.4668	-0.6538	-4.582	2.657	1.291	-0.327	-1.778	-4.187	-6.485	-6.979	-7.809	-0.50815549
	9.65	1.32201612	0.5910	3.7414	3.4656	-0.7233	-4.584	2.679	1.316	-0.302	-1.755	-4.181	-6.490	-6.986	-7.816	-0.50815549
	9.65	1.32201612	0.5613	3.7417	3.4652	-0.7476	-4.584	2.687	1.325	-0.293	-1.748	-4.178	-6.492	-6.989	-7.818	-0.50815549
